id,kandidat,kommun,kryssandel,lista,namn,nr,parti,personkryss,valkrets,valsedelnummer
511969,,Gullspång,1.0,personval,Bengt-Olov Hansson,4,Rättv,2,Gullspång,
511970,,Gullspång,1.0,personval,Per Arne Olofsson,4,Rättv,2,Gullspång,
511976,,Gullspång,1.0,personval,Sören Engström,4,Rättv,2,Gullspång,
511971,,Gullspång,0.5,personval,Ingvar Claesson,7,Rättv,1,Gullspång,
268581,,Örnsköldsvik,6.3,personval,Lars Näslund,1,M,137,Örnsköldsviks Norra,
240709,,Örnsköldsvik,5.33,personval,Johannes Nordin,2,M,116,Örnsköldsviks Norra,
268579,,Örnsköldsvik,5.2,personval,Annica Jonsson,3,M,113,Örnsköldsviks Norra,
268592,,Örnsköldsvik,2.48,personval,Julia Jäger,4,M,54,Örnsköldsviks Norra,
268588,,Örnsköldsvik,1.2,personval,Jeanette Karlsson,5,M,26,Örnsköldsviks Norra,
268582,,Örnsköldsvik,1.1,personval,Linnéa Berggren,6,M,24,Örnsköldsviks Norra,
268585,,Örnsköldsvik,0.92,personval,Patrik Björklund,7,M,20,Örnsköldsviks Norra,
268583,,Örnsköldsvik,0.92,personval,Roger Näslund,7,M,20,Örnsköldsviks Norra,
268600,,Örnsköldsvik,0.55,personval,Monica Nordstrand,9,M,12,Örnsköldsviks Norra,
268586,,Örnsköldsvik,0.51,personval,Anita Danielsson,10,M,11,Örnsköldsviks Norra,
268590,,Örnsköldsvik,0.51,personval,Maud Gustavsson,10,M,11,Örnsköldsviks Norra,
268589,,Örnsköldsvik,0.46,personval,Peter Byström,12,M,10,Örnsköldsviks Norra,
268593,,Örnsköldsvik,0.46,personval,Willy Meshe Bikumbu,12,M,10,Örnsköldsviks Norra,
268595,,Örnsköldsvik,0.37,personval,Tom Jonsson,14,M,8,Örnsköldsviks Norra,
268591,,Örnsköldsvik,0.32,personval,Anvar Abbulv,15,M,7,Örnsköldsviks Norra,
268597,,Örnsköldsvik,0.32,personval,Doris Hamberg,15,M,7,Örnsköldsviks Norra,
21019,,Örnsköldsvik,0.32,personval,Helena Emanuelsson,15,M,7,Örnsköldsviks Norra,
268587,,Örnsköldsvik,0.23,personval,Jarl-Erik Smeds,18,M,5,Örnsköldsviks Norra,
268594,,Örnsköldsvik,0.18,personval,Margona Berggren,19,M,4,Örnsköldsviks Norra,
268599,,Örnsköldsvik,0.14,personval,Peter Engström,20,M,3,Örnsköldsviks Norra,
268596,,Örnsköldsvik,0.09,personval,Rikard Isaksson,21,M,2,Örnsköldsviks Norra,
268598,,Örnsköldsvik,0.05,personval,Jean-Baptiste Rubwebwe,22,M,1,Örnsköldsviks Norra,
50029,,Örnsköldsvik,10.13,personval,Anna-Britta Åkerlind,1,C,349,Örnsköldsviks Norra,
8518,,Örnsköldsvik,7.06,personval,Emil Källström,2,C,243,Örnsköldsviks Norra,
50033,,Örnsköldsvik,2.47,personval,Lena Lindgren,3,C,85,Örnsköldsviks Norra,
50030,,Örnsköldsvik,2.35,personval,Björn Olsson,4,C,81,Örnsköldsviks Norra,
50035,,Örnsköldsvik,1.31,personval,Frida Bylund,5,C,45,Örnsköldsviks Norra,
50043,,Örnsköldsvik,1.07,personval,Maria Hörnqvist,6,C,37,Örnsköldsviks Norra,
50047,,Örnsköldsvik,0.93,personval,André Eklöf,7,C,32,Örnsköldsviks Norra,
50034,,Örnsköldsvik,0.84,personval,Andreas Jansson,8,C,29,Örnsköldsviks Norra,
50049,,Örnsköldsvik,0.75,personval,Jan Sehlin,9,C,26,Örnsköldsviks Norra,
50059,,Örnsköldsvik,0.58,personval,Elias Zackrisson,10,C,20,Örnsköldsviks Norra,
50042,,Örnsköldsvik,0.58,personval,Erika Sjödin,10,C,20,Örnsköldsviks Norra,
50045,,Örnsköldsvik,0.58,personval,Henrik Hägglund,10,C,20,Örnsköldsviks Norra,
50051,,Örnsköldsvik,0.55,personval,Matthias Modig,13,C,19,Örnsköldsviks Norra,
50031,,Örnsköldsvik,0.41,personval,Anna-Lena Lindberg,14,C,14,Örnsköldsviks Norra,
50048,,Örnsköldsvik,0.38,personval,Annica Långvall,15,C,13,Örnsköldsviks Norra,
50041,,Örnsköldsvik,0.32,personval,Svante Lundberg,16,C,11,Örnsköldsviks Norra,
50040,,Örnsköldsvik,0.29,personval,Marielle Hagström,17,C,10,Örnsköldsviks Norra,
50038,,Örnsköldsvik,0.26,personval,Bertil Jonsson,18,C,9,Örnsköldsviks Norra,
50067,,Örnsköldsvik,0.26,personval,Frank Ståhlberg,18,C,9,Örnsköldsviks Norra,
50037,,Örnsköldsvik,0.23,personval,Margareta Andreasson,20,C,8,Örnsköldsviks Norra,
50039,,Örnsköldsvik,0.23,personval,Mats Kjellsson,20,C,8,Örnsköldsviks Norra,
50057,,Örnsköldsvik,0.2,personval,Ulrik Ulander,22,C,7,Örnsköldsviks Norra,
50036,,Örnsköldsvik,0.17,personval,Bruno Byström,23,C,6,Örnsköldsviks Norra,
50044,,Örnsköldsvik,0.15,personval,Liisi Hägglund,24,C,5,Örnsköldsviks Norra,
50050,,Örnsköldsvik,0.12,personval,Elvira Häggblad,25,C,4,Örnsköldsviks Norra,
50069,,Örnsköldsvik,0.12,personval,Roland Wahlberg,25,C,4,Örnsköldsviks Norra,
50053,,Örnsköldsvik,0.12,personval,Rose-Marie Saellström,25,C,4,Örnsköldsviks Norra,
50054,,Örnsköldsvik,0.12,personval,Stina Kristoffersson,25,C,4,Örnsköldsviks Norra,
50063,,Örnsköldsvik,0.09,personval,Erik Sandin,29,C,3,Örnsköldsviks Norra,
50056,,Örnsköldsvik,0.06,personval,Barbro Olsson,30,C,2,Örnsköldsviks Norra,
50046,,Örnsköldsvik,0.06,personval,Gunilla Kallin,30,C,2,Örnsköldsviks Norra,
50055,,Örnsköldsvik,0.06,personval,Göran Algotsson,30,C,2,Örnsköldsviks Norra,
50066,,Örnsköldsvik,0.06,personval,Thomas Östman,30,C,2,Örnsköldsviks Norra,
50052,,Örnsköldsvik,0.06,personval,Vivi-Anne Olsson,30,C,2,Örnsköldsviks Norra,
50058,,Örnsköldsvik,0.03,personval,Ellinor Källström,35,C,1,Örnsköldsviks Norra,
50064,,Örnsköldsvik,0.03,personval,Marcus Edström,35,C,1,Örnsköldsviks Norra,
50068,,Örnsköldsvik,0.03,personval,Nils Wallner,35,C,1,Örnsköldsviks Norra,
49189,,Örnsköldsvik,8.93,personval,Erica Markusson,1,L,45,Örnsköldsviks Norra,
277270,,Örnsköldsvik,8.93,personval,Magnus Melin,1,L,45,Örnsköldsviks Norra,
277232,,Örnsköldsvik,7.34,personval,André Strödin,3,L,37,Örnsköldsviks Norra,
277796,,Örnsköldsvik,0.99,personval,Göran Norlén,4,L,5,Örnsköldsviks Norra,
277807,,Örnsköldsvik,0.99,personval,Karin Siwertsson,4,L,5,Örnsköldsviks Norra,
277336,,Örnsköldsvik,0.99,personval,Kurt Enberg,4,L,5,Örnsköldsviks Norra,
277795,,Örnsköldsvik,0.99,personval,Nathalie Ålstig,4,L,5,Örnsköldsviks Norra,
277804,,Örnsköldsvik,0.79,personval,Hans Delén,8,L,4,Örnsköldsviks Norra,
277790,,Örnsköldsvik,0.6,personval,Bror Wallström,9,L,3,Örnsköldsviks Norra,
277262,,Örnsköldsvik,0.6,personval,Göran Lundqvist,9,L,3,Örnsköldsviks Norra,
277237,,Örnsköldsvik,0.6,personval,Iréne Wallström,9,L,3,Örnsköldsviks Norra,
277797,,Örnsköldsvik,0.4,personval,Berit Bengtsdotter,12,L,2,Örnsköldsviks Norra,
277803,,Örnsköldsvik,0.4,personval,[Inte lämnat förklaring],12,L,2,Örnsköldsviks Norra,
277245,,Örnsköldsvik,0.4,personval,Lena Jonsson,12,L,2,Örnsköldsviks Norra,
277800,,Örnsköldsvik,0.2,personval,Owe Dahlgren,15,L,1,Örnsköldsviks Norra,
20907,,Örnsköldsvik,8.58,personval,Hanna Sydhage,1,KD,96,Örnsköldsviks Norra,
20911,,Örnsköldsvik,4.92,personval,Lars Eidenvall,2,KD,55,Örnsköldsviks Norra,
20904,,Örnsköldsvik,3.84,personval,Roland Nordin,3,KD,43,Örnsköldsviks Norra,
26037,,Örnsköldsvik,2.86,personval,Ulla-Britt Sundin,4,KD,32,Örnsköldsviks Norra,
26039,,Örnsköldsvik,2.32,personval,Maria Gulliksson,5,KD,26,Örnsköldsviks Norra,
26044,,Örnsköldsvik,2.06,personval,Joseph Daibess,6,KD,23,Örnsköldsviks Norra,
26059,,Örnsköldsvik,1.16,personval,Maria Nordberg,7,KD,13,Örnsköldsviks Norra,
26042,,Örnsköldsvik,1.07,personval,Lennart Eriksson,8,KD,12,Örnsköldsviks Norra,
20913,,Örnsköldsvik,0.98,personval,Göran Brorsson,9,KD,11,Örnsköldsviks Norra,
26043,,Örnsköldsvik,0.8,personval,Eva-Karin Öman,10,KD,9,Örnsköldsviks Norra,
20915,,Örnsköldsvik,0.71,personval,Lars Forssén,11,KD,8,Örnsköldsviks Norra,
49732,,Örnsköldsvik,0.36,personval,Birgitta Sedin,12,KD,4,Örnsköldsviks Norra,
26051,,Örnsköldsvik,0.36,personval,Gunnel Sedin,12,KD,4,Örnsköldsviks Norra,
26045,,Örnsköldsvik,0.27,personval,Amanda Malmborg,14,KD,3,Örnsköldsviks Norra,
26055,,Örnsköldsvik,0.27,personval,Marie Jonzon,14,KD,3,Örnsköldsviks Norra,
26060,,Örnsköldsvik,0.27,personval,Sven-Olof Grönlund,14,KD,3,Örnsköldsviks Norra,
20921,,Örnsköldsvik,0.18,personval,Curt Eriksson,17,KD,2,Örnsköldsviks Norra,
26057,,Örnsköldsvik,0.18,personval,Helena Gulliksson,17,KD,2,Örnsköldsviks Norra,
21000,,Örnsköldsvik,0.18,personval,Maria Borgehammar,17,KD,2,Örnsköldsviks Norra,
20917,,Örnsköldsvik,0.18,personval,Per Sundin,17,KD,2,Örnsköldsviks Norra,
315376,,Örnsköldsvik,0.09,personval,Björn Sidén,21,KD,1,Örnsköldsviks Norra,
26047,,Örnsköldsvik,0.09,personval,Maria Berggren,21,KD,1,Örnsköldsviks Norra,
26061,,Örnsköldsvik,0.09,personval,Susanne Ingman,21,KD,1,Örnsköldsviks Norra,
26066,,Örnsköldsvik,0.09,personval,Sven-Olof Hellholm,21,KD,1,Örnsköldsviks Norra,
26056,,Örnsköldsvik,0.09,personval,Thomas Nordström,21,KD,1,Örnsköldsviks Norra,
9857,,Örnsköldsvik,5.7,personval,Per Nylén,1,S,373,Örnsköldsviks Norra,
10197,,Örnsköldsvik,1.3,personval,Kazim Karkan,2,S,85,Örnsköldsviks Norra,
10199,,Örnsköldsvik,1.21,personval,Zouheir Assaf,3,S,79,Örnsköldsviks Norra,
9858,,Örnsköldsvik,1.09,personval,Anna-Belle Strömberg,4,S,71,Örnsköldsviks Norra,
10188,,Örnsköldsvik,1.01,personval,Anna Sundberg,5,S,66,Örnsköldsviks Norra,
10191,,Örnsköldsvik,0.7,personval,Tomas Jonsson,6,S,46,Örnsköldsviks Norra,
9867,,Örnsköldsvik,0.6,personval,Frat Kandemir,7,S,39,Örnsköldsviks Norra,
10209,,Örnsköldsvik,0.6,personval,Welat Acar,7,S,39,Örnsköldsviks Norra,
10190,,Örnsköldsvik,0.55,personval,Susanne Sturk,9,S,36,Örnsköldsviks Norra,
10196,,Örnsköldsvik,0.54,personval,Frida Olsson,10,S,35,Örnsköldsviks Norra,
10194,,Örnsköldsvik,0.54,personval,Kristina Nilsson,10,S,35,Örnsköldsviks Norra,
9860,,Örnsköldsvik,0.47,personval,Agneta Alenius Madsen,12,S,31,Örnsköldsviks Norra,
10206,,Örnsköldsvik,0.4,personval,Ann-Sofie Karlsson Ågren,13,S,26,Örnsköldsviks Norra,
9862,,Örnsköldsvik,0.38,personval,Carolina Sondell,14,S,25,Örnsköldsviks Norra,
10192,,Örnsköldsvik,0.37,personval,Zenitha Nordfjell,15,S,24,Örnsköldsviks Norra,
10211,,Örnsköldsvik,0.37,personval,Örjan Forsberg,15,S,24,Örnsköldsviks Norra,
10218,,Örnsköldsvik,0.35,personval,Elvy Söderström,17,S,23,Örnsköldsviks Norra,
9863,,Örnsköldsvik,0.35,personval,Jan Olov Häggström,17,S,23,Örnsköldsviks Norra,
10195,,Örnsköldsvik,0.34,personval,Marcus Sellgren,19,S,22,Örnsköldsviks Norra,
9879,,Örnsköldsvik,0.31,personval,Emil Nordfjell,20,S,20,Örnsköldsviks Norra,
10200,,Örnsköldsvik,0.31,personval,Jennifer Lundqvist,20,S,20,Örnsköldsviks Norra,
9876,,Örnsköldsvik,0.29,personval,Annika Westin,22,S,19,Örnsköldsviks Norra,
10202,,Örnsköldsvik,0.28,personval,Maria Vestman,23,S,18,Örnsköldsviks Norra,
10198,,Örnsköldsvik,0.26,personval,Birgith Olsson Johansson,24,S,17,Örnsköldsviks Norra,
10189,,Örnsköldsvik,0.26,personval,Mikael Hedin,24,S,17,Örnsköldsviks Norra,
10210,,Örnsköldsvik,0.23,personval,Cina Flarke,26,S,15,Örnsköldsviks Norra,
10201,,Örnsköldsvik,0.23,personval,Mustafa Acar,26,S,15,Örnsköldsviks Norra,
9864,,Örnsköldsvik,0.21,personval,Erika Howcroft,28,S,14,Örnsköldsviks Norra,
10204,,Örnsköldsvik,0.21,personval,Susanne Silverkraft,28,S,14,Örnsköldsviks Norra,
10203,,Örnsköldsvik,0.18,personval,Daniel Bylund,30,S,12,Örnsköldsviks Norra,
9873,,Örnsköldsvik,0.18,personval,Jim Sundelin,30,S,12,Örnsköldsviks Norra,
9870,,Örnsköldsvik,0.17,personval,Elin Nordfjell,32,S,11,Örnsköldsviks Norra,
10193,,Örnsköldsvik,0.15,personval,Mattias Öberg,33,S,10,Örnsköldsviks Norra,
10207,,Örnsköldsvik,0.15,personval,Tobias Hermansson,33,S,10,Örnsköldsviks Norra,
9859,,Örnsköldsvik,0.14,personval,Kristoffer Park,35,S,9,Örnsköldsviks Norra,
10221,,Örnsköldsvik,0.12,personval,Glenn Nordlund,36,S,8,Örnsköldsviks Norra,
9861,,Örnsköldsvik,0.12,personval,Gunnar Jutterström,36,S,8,Örnsköldsviks Norra,
9865,,Örnsköldsvik,0.12,personval,Tom Sundelin,36,S,8,Örnsköldsviks Norra,
9890,,Örnsköldsvik,0.11,personval,Matilda Abrahamsson,39,S,7,Örnsköldsviks Norra,
9872,,Örnsköldsvik,0.09,personval,Anna-Karin Sjölund,40,S,6,Örnsköldsviks Norra,
10208,,Örnsköldsvik,0.09,personval,Lena Kvarnström,40,S,6,Örnsköldsviks Norra,
10219,,Örnsköldsvik,0.09,personval,Tommy Rönnqvist,40,S,6,Örnsköldsviks Norra,
9881,,Örnsköldsvik,0.08,personval,Håkan Forslund,43,S,5,Örnsköldsviks Norra,
9868,,Örnsköldsvik,0.08,personval,Olga Back,43,S,5,Örnsköldsviks Norra,
10205,,Örnsköldsvik,0.08,personval,Torbjörn Vestman,43,S,5,Örnsköldsviks Norra,
10212,,Örnsköldsvik,0.06,personval,Britt-Inger Staaf,46,S,4,Örnsköldsviks Norra,
10234,,Örnsköldsvik,0.06,personval,Karin Nordin,46,S,4,Örnsköldsviks Norra,
9866,,Örnsköldsvik,0.06,personval,Kristin Ögren,46,S,4,Örnsköldsviks Norra,
10228,,Örnsköldsvik,0.06,personval,Sandra Jonsson,46,S,4,Örnsköldsviks Norra,
9891,,Örnsköldsvik,0.06,personval,Zeth Olsson,46,S,4,Örnsköldsviks Norra,
9869,,Örnsköldsvik,0.05,personval,Jan Lindstedt,51,S,3,Örnsköldsviks Norra,
10213,,Örnsköldsvik,0.05,personval,Lars Edblad,51,S,3,Örnsköldsviks Norra,
9874,,Örnsköldsvik,0.05,personval,Ulrika Karlsson,51,S,3,Örnsköldsviks Norra,
10232,,Örnsköldsvik,0.05,personval,Vega Näsström,51,S,3,Örnsköldsviks Norra,
9875,,Örnsköldsvik,0.03,personval,Hans Gidlund,55,S,2,Örnsköldsviks Norra,
10216,,Örnsköldsvik,0.03,personval,Helene Andersson,55,S,2,Örnsköldsviks Norra,
9884,,Örnsköldsvik,0.03,personval,Klara Olsson Umegård,55,S,2,Örnsköldsviks Norra,
10226,,Örnsköldsvik,0.03,personval,Laila Bylund,55,S,2,Örnsköldsviks Norra,
9877,,Örnsköldsvik,0.03,personval,Leif Lindholm,55,S,2,Örnsköldsviks Norra,
10225,,Örnsköldsvik,0.03,personval,Patrik Lundstedt,55,S,2,Örnsköldsviks Norra,
10223,,Örnsköldsvik,0.03,personval,Per Jonsson,55,S,2,Örnsköldsviks Norra,
10217,,Örnsköldsvik,0.03,personval,Peter Vestin,55,S,2,Örnsköldsviks Norra,
9889,,Örnsköldsvik,0.03,personval,Roger Fjeldseth,55,S,2,Örnsköldsviks Norra,
9882,,Örnsköldsvik,0.03,personval,Therese Häggquist,55,S,2,Örnsköldsviks Norra,
9893,,Örnsköldsvik,0.02,personval,Andreas Näslund,65,S,1,Örnsköldsviks Norra,
9902,,Örnsköldsvik,0.02,personval,Annika Kristoffersson,65,S,1,Örnsköldsviks Norra,
9885,,Örnsköldsvik,0.02,personval,Christian Andersson,65,S,1,Örnsköldsviks Norra,
10235,,Örnsköldsvik,0.02,personval,Ingemar Sundström,65,S,1,Örnsköldsviks Norra,
9910,,Örnsköldsvik,0.02,personval,Madeleine Lundgren,65,S,1,Örnsköldsviks Norra,
9883,,Örnsköldsvik,0.02,personval,Magnus Strödin,65,S,1,Örnsköldsviks Norra,
9887,,Örnsköldsvik,0.02,personval,Magnus Wester,65,S,1,Örnsköldsviks Norra,
9908,,Örnsköldsvik,0.02,personval,Maja Norman,65,S,1,Örnsköldsviks Norra,
10222,,Örnsköldsvik,0.02,personval,Maria Lundberg,65,S,1,Örnsköldsviks Norra,
10224,,Örnsköldsvik,0.02,personval,Marianne Lundström,65,S,1,Örnsköldsviks Norra,
9906,,Örnsköldsvik,0.02,personval,Maria Olofsson,65,S,1,Örnsköldsviks Norra,
10220,,Örnsköldsvik,0.02,personval,Marielle Sjölund,65,S,1,Örnsköldsviks Norra,
9909,,Örnsköldsvik,0.02,personval,Olof Ögren,65,S,1,Örnsköldsviks Norra,
9911,,Örnsköldsvik,0.02,personval,Peder Johansson,65,S,1,Örnsköldsviks Norra,
9886,,Örnsköldsvik,0.02,personval,Stina Sohlin,65,S,1,Örnsköldsviks Norra,
9904,,Örnsköldsvik,0.02,personval,Tereza Mills,65,S,1,Örnsköldsviks Norra,
9899,,Örnsköldsvik,0.02,personval,Tore Gidlund,65,S,1,Örnsköldsviks Norra,
10233,,Örnsköldsvik,0.02,personval,Zebastian Olsson,65,S,1,Örnsköldsviks Norra,
111523,,Örnsköldsvik,8.89,personval,Göran Wåhlstedth,1,V,109,Örnsköldsviks Norra,
111524,,Örnsköldsvik,3.59,personval,Marie Buhr,2,V,44,Örnsköldsviks Norra,
111526,,Örnsköldsvik,2.2,personval,Gunnar Eklöf,3,V,27,Örnsköldsviks Norra,
111527,,Örnsköldsvik,1.88,personval,Baran Hosseini,4,V,23,Örnsköldsviks Norra,
111530,,Örnsköldsvik,1.71,personval,Gunnar Fors,5,V,21,Örnsköldsviks Norra,
111534,,Örnsköldsvik,0.98,personval,Patrik Paulsson,6,V,12,Örnsköldsviks Norra,
111540,,Örnsköldsvik,0.9,personval,Marielle Buhr,7,V,11,Örnsköldsviks Norra,
111525,,Örnsköldsvik,0.82,personval,Anna Sjöberg,8,V,10,Örnsköldsviks Norra,
111531,,Örnsköldsvik,0.82,personval,Cecilia Wendt,8,V,10,Örnsköldsviks Norra,
111528,,Örnsköldsvik,0.82,personval,Johnny Eriksson,8,V,10,Örnsköldsviks Norra,
111545,,Örnsköldsvik,0.73,personval,Kristoffer Högstedt,11,V,9,Örnsköldsviks Norra,
111532,,Örnsköldsvik,0.73,personval,Nelson Rivera,11,V,9,Örnsköldsviks Norra,
111544,,Örnsköldsvik,0.57,personval,Angela Nordlander,13,V,7,Örnsköldsviks Norra,
111543,,Örnsköldsvik,0.57,personval,Michael Carlsson,13,V,7,Örnsköldsviks Norra,
111546,,Örnsköldsvik,0.49,personval,Birgitha Landfors,15,V,6,Örnsköldsviks Norra,
111541,,Örnsköldsvik,0.49,personval,Kjell Strömstedt,15,V,6,Örnsköldsviks Norra,
111542,,Örnsköldsvik,0.41,personval,Anne-Louise Buhr,17,V,5,Örnsköldsviks Norra,
111535,,Örnsköldsvik,0.41,personval,Ulrica Ödebygd,17,V,5,Örnsköldsviks Norra,
111539,,Örnsköldsvik,0.33,personval,Johanna Thorsson Tyrberg,19,V,4,Örnsköldsviks Norra,
111551,,Örnsköldsvik,0.24,personval,Anders Nilsson,20,V,3,Örnsköldsviks Norra,
111537,,Örnsköldsvik,0.24,personval,Anette Sjölund,20,V,3,Örnsköldsviks Norra,
111533,,Örnsköldsvik,0.24,personval,Susann Persson,20,V,3,Örnsköldsviks Norra,
111552,,Örnsköldsvik,0.16,personval,Anne-Li Öman,23,V,2,Örnsköldsviks Norra,
111536,,Örnsköldsvik,0.16,personval,Hector López Ortega,23,V,2,Örnsköldsviks Norra,
111529,,Örnsköldsvik,0.16,personval,Kerstin Lindgren,23,V,2,Örnsköldsviks Norra,
111547,,Örnsköldsvik,0.16,personval,Nils-Arne Nordlander,23,V,2,Örnsköldsviks Norra,
111680,,Örnsköldsvik,0.08,personval,Anders Ölund,27,V,1,Örnsköldsviks Norra,
111554,,Örnsköldsvik,0.08,personval,Diana Berntsdotter Vallgren,27,V,1,Örnsköldsviks Norra,
111548,,Örnsköldsvik,0.08,personval,Sara Stockfelt,27,V,1,Örnsköldsviks Norra,
111538,,Örnsköldsvik,0.08,personval,Staffan Heldner,27,V,1,Örnsköldsviks Norra,
368884,,Örnsköldsvik,7.0,personval,Josefin Nilsson,1,MP,24,Örnsköldsviks Norra,
368293,,Örnsköldsvik,5.83,personval,Olof Dahlberg,2,MP,20,Örnsköldsviks Norra,
368889,,Örnsköldsvik,4.96,personval,Torbjörn Vårsaga,3,MP,17,Örnsköldsviks Norra,
368502,,Örnsköldsvik,4.08,personval,Marianne Melander,4,MP,14,Örnsköldsviks Norra,
368888,,Örnsköldsvik,2.62,personval,Sara Bjurestam,5,MP,9,Örnsköldsviks Norra,
368887,,Örnsköldsvik,2.33,personval,Henrik Augustsson,6,MP,8,Örnsköldsviks Norra,
368894,,Örnsköldsvik,2.33,personval,Sara Edström,6,MP,8,Örnsköldsviks Norra,
368890,,Örnsköldsvik,1.46,personval,Erika Hallgren,8,MP,5,Örnsköldsviks Norra,
368892,,Örnsköldsvik,0.58,personval,Ella Östberg,9,MP,2,Örnsköldsviks Norra,
368891,,Örnsköldsvik,0.58,personval,Mikael Eklund,9,MP,2,Örnsköldsviks Norra,
368896,,Örnsköldsvik,0.29,personval,Per-Gunnar Fahrbring,11,MP,1,Örnsköldsviks Norra,
360099,,Örnsköldsvik,12.18,personval,Patrick Wikner,1,SD,135,Örnsköldsviks Norra,
360142,,Örnsköldsvik,3.7,personval,Patrik Tegström,2,SD,41,Örnsköldsviks Norra,
360103,,Örnsköldsvik,2.71,personval,Tony Alexandersson,3,SD,30,Örnsköldsviks Norra,
360149,,Örnsköldsvik,2.62,personval,Gösta Nordberg,4,SD,29,Örnsköldsviks Norra,
360093,,Örnsköldsvik,2.53,personval,Gudrun Ledin,5,SD,28,Örnsköldsviks Norra,
360153,,Örnsköldsvik,1.9,personval,Bo Ekeborg,6,SD,21,Örnsköldsviks Norra,
361317,,Örnsköldsvik,1.17,personval,Arne Olsson,7,SD,13,Örnsköldsviks Norra,
360156,,Örnsköldsvik,0.63,personval,Arne Lindberg,8,SD,7,Örnsköldsviks Norra,
268579,,Örnsköldsvik,5.86,personval,Annica Jonsson,1,M,125,Örnsköldsviks Södra,
268581,,Örnsköldsvik,5.58,personval,Lars Näslund,2,M,119,Örnsköldsviks Södra,
240709,,Örnsköldsvik,4.83,personval,Johannes Nordin,3,M,103,Örnsköldsviks Södra,
268583,,Örnsköldsvik,2.77,personval,Roger Näslund,4,M,59,Örnsköldsviks Södra,
268582,,Örnsköldsvik,2.58,personval,Linnéa Berggren,5,M,55,Örnsköldsviks Södra,
268592,,Örnsköldsvik,1.55,personval,Julia Jäger,6,M,33,Örnsköldsviks Södra,
268587,,Örnsköldsvik,1.17,personval,Jarl-Erik Smeds,7,M,25,Örnsköldsviks Södra,
268589,,Örnsköldsvik,0.61,personval,Peter Byström,8,M,13,Örnsköldsviks Södra,
268588,,Örnsköldsvik,0.56,personval,Jeanette Karlsson,9,M,12,Örnsköldsviks Södra,
268596,,Örnsköldsvik,0.52,personval,Rikard Isaksson,10,M,11,Örnsköldsviks Södra,
268591,,Örnsköldsvik,0.42,personval,Anvar Abbulv,11,M,9,Örnsköldsviks Södra,
268586,,Örnsköldsvik,0.38,personval,Anita Danielsson,12,M,8,Örnsköldsviks Södra,
268585,,Örnsköldsvik,0.38,personval,Patrik Björklund,12,M,8,Örnsköldsviks Södra,
268593,,Örnsköldsvik,0.33,personval,Willy Meshe Bikumbu,14,M,7,Örnsköldsviks Södra,
21019,,Örnsköldsvik,0.28,personval,Helena Emanuelsson,15,M,6,Örnsköldsviks Södra,
268599,,Örnsköldsvik,0.28,personval,Peter Engström,15,M,6,Örnsköldsviks Södra,
268598,,Örnsköldsvik,0.19,personval,Jean-Baptiste Rubwebwe,17,M,4,Örnsköldsviks Södra,
